"# Cumulative DVH Data - Dose in Gy, Volume in cm3"
# Values represent volume of structure receiving >= dose
# Generated from DICOM RT data

GY,BODY_1_Volume_cm3,CouchSurface_11_Volume_cm3,override_1_Volume_cm3,PTV_5mm_4cm_sphere_Volume_cm3,.GTV_point_source_Volume_cm3,OAR_2_1_Volume_cm3
37.117640,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.118309,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.118978,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.119647,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.120316,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.120985,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.121654,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.122323,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.122992,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.123661,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.124330,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.124999,34.7026,0.0000,0.0000,34.6710,4.9175,0.0000
37.125668,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.126337,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.127006,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.127675,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.128344,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.129013,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.129682,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.130351,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.131020,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.131689,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.132358,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.133027,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.133696,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.134365,34.6484,0.0000,0.0000,34.6169,4.9139,0.0000
37.135034,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.135703,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.136372,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.137041,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.137710,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.138379,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.139048,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.139718,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.140387,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.141056,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.141725,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.142394,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.143063,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.143732,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.144401,34.6015,0.0000,0.0000,34.5700,4.9066,0.0000
37.145070,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.145739,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.146408,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.147077,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.147746,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.148415,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.149084,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.149753,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.150422,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.151091,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.151760,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.152429,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.153098,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.153767,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.154436,34.5546,0.0000,0.0000,34.5232,4.9066,0.0000
37.155105,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.155774,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.156443,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.157112,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.157781,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.158450,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.159119,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.159788,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.160457,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.161126,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.161795,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.162464,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.163133,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.163802,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.164471,34.5077,0.0000,0.0000,34.4763,4.9066,0.0000
37.165140,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.165809,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.166478,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.167147,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.167816,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.168485,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.169154,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.169823,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.170492,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.171161,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.171830,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.172499,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.173168,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.173837,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.174506,34.4212,0.0000,0.0000,34.3898,4.8922,0.0000
37.175175,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.175844,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.176513,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.177182,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.177851,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.178520,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.179189,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.179858,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.180527,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.181196,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.181865,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.182534,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.183204,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.183873,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.184542,34.3743,0.0000,0.0000,34.3429,4.8850,0.0000
37.185211,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.185880,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.186549,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.187218,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.187887,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.188556,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.189225,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.189894,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.190563,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.191232,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.191901,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.192570,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.193239,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.193908,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.194577,34.3310,0.0000,0.0000,34.2996,4.8850,0.0000
37.195246,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.195915,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.196584,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.197253,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.197922,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.198591,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.199260,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.199929,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.200598,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.201267,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.201936,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.202605,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.203274,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.203943,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.204612,34.3093,0.0000,0.0000,34.2780,4.8850,0.0000
37.205281,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.205950,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.206619,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.207288,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.207957,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.208626,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.209295,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.209964,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.210633,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.211302,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.211971,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.212640,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.213309,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.213978,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.214647,34.2372,0.0000,0.0000,34.2059,4.8778,0.0000
37.215316,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.215985,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.216654,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.217323,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.217992,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.218661,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.219330,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.219999,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.220668,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.221337,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.222006,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.222675,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.223344,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.224013,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.224682,34.1830,0.0000,0.0000,34.1518,4.8742,0.0000
37.225351,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.226020,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.226690,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.227359,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.228028,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.228697,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.229366,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.230035,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.230704,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.231373,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.232042,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.232711,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.233380,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.234049,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.234718,34.1434,0.0000,0.0000,34.1122,4.8670,0.0000
37.235387,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.236056,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.236725,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.237394,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.238063,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.238732,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.239401,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.240070,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.240739,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.241408,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.242077,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.242746,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.243415,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.244084,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.244753,34.0712,0.0000,0.0000,34.0401,4.8598,0.0000
37.245422,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.246091,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.246760,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.247429,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.248098,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.248767,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.249436,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.250105,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.250774,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.251443,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.252112,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.252781,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.253450,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.254119,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.254788,34.0207,0.0000,0.0000,33.9896,4.8526,0.0000
37.255457,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.256126,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.256795,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.257464,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.258133,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.258802,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.259471,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.260140,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.260809,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.261478,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.262147,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.262816,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.263485,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.264154,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.264823,33.9810,0.0000,0.0000,33.9499,4.8454,0.0000
37.265492,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.266161,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.266830,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.267499,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.268168,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.268837,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.269506,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.270176,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.270845,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.271514,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.272183,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.272852,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.273521,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.274190,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.274859,33.8980,0.0000,0.0000,33.8670,4.8309,0.0000
37.275528,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.276197,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.276866,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.277535,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.278204,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.278873,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.279542,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.280211,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.280880,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.281549,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.282218,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.282887,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.283556,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.284225,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.284894,33.8367,0.0000,0.0000,33.8057,4.8201,0.0000
37.285563,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.286232,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.286901,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.287570,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.288239,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.288908,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.289577,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.290246,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.290915,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.291584,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.292253,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.292922,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.293591,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.294260,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.294929,33.7934,0.0000,0.0000,33.7625,4.8129,0.0000
37.295598,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.296267,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.296936,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.297605,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.298274,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.298943,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.299612,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.300281,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.300950,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.301619,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.302288,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.302957,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.303626,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.304295,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.304964,33.7321,0.0000,0.0000,33.7012,4.8057,0.0000
37.305633,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.306302,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.306971,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.307640,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.308309,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.308978,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.309647,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.310316,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.310985,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.311654,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.312323,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.312992,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.313661,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.314331,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.315000,33.6635,0.0000,0.0000,33.6327,4.8021,0.0000
37.315669,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.316338,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.317007,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.317676,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.318345,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.319014,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.319683,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.320352,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.321021,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.321690,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.322359,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.323028,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.323697,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.324366,33.6166,0.0000,0.0000,33.5858,4.7949,0.0000
37.325035,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.325704,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.326373,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.327042,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.327711,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.328380,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.329049,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.329718,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.330387,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.331056,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.331725,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.332394,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.333063,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.333732,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.334401,33.5517,0.0000,0.0000,33.5209,4.7913,0.0000
37.335070,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.335739,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.336408,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.337077,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.337746,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.338415,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.339084,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.339753,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.340422,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.341091,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.341760,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.342429,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.343098,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.343767,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.344436,33.4687,0.0000,0.0000,33.4380,4.7769,0.0000
37.345105,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.345774,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.346443,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.347112,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.347781,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.348450,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.349119,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.349788,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.350457,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.351126,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.351795,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.352464,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.353133,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.353802,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.354471,33.4254,0.0000,0.0000,33.3947,4.7769,0.0000
37.355140,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.355809,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.356478,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.357147,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.357817,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.358486,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.359155,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.359824,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.360493,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.361162,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.361831,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.362500,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.363169,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.363838,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.364507,33.3497,0.0000,0.0000,33.3190,4.7660,0.0000
37.365176,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.365845,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.366514,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.367183,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.367852,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.368521,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.369190,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.369859,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.370528,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.371197,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.371866,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.372535,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.373204,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.373873,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.374542,33.2703,0.0000,0.0000,33.2397,4.7624,0.0000
37.375211,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.375880,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.376549,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.377218,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.377887,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.378556,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.379225,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.379894,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.380563,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
37.381232,33.2090,0.0000,0.0000,33.1784,4.7588,0.0000
