"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Volume in mL"
# Values represent volume of structure with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_Volume_mL,CouchSurface_11_Volume_mL,override_1_Volume_mL,PTV_5mm_4cm_sphere_Volume_mL,.GTV_point_source_Volume_mL,OAR_2_1_Volume_mL
14586.983299,10.7526,0.0000,10.7526,10.7526,6.0282,0.0000
14628.306198,10.7526,0.0000,10.7526,10.7526,6.0282,0.0000
14669.629097,10.7386,0.0000,10.7386,10.7386,6.0282,0.0000
14710.951996,10.7175,0.0000,10.7175,10.7175,6.0282,0.0000
14752.274895,10.6965,0.0000,10.6965,10.6965,6.0282,0.0000
14793.597794,10.6895,0.0000,10.6895,10.6895,6.0282,0.0000
14834.920692,10.6685,0.0000,10.6685,10.6685,6.0282,0.0000
14876.243591,10.6615,0.0000,10.6615,10.6615,6.0282,0.0000
14917.566490,10.6545,0.0000,10.6545,10.6545,6.0282,0.0000
14958.889389,10.6334,0.0000,10.6334,10.6334,6.0282,0.0000
15000.212288,10.6194,0.0000,10.6194,10.6194,6.0282,0.0000
15041.535187,10.6124,0.0000,10.6124,10.6124,6.0282,0.0000
15082.858086,10.6124,0.0000,10.6124,10.6124,6.0282,0.0000
15124.180984,10.5984,0.0000,10.5984,10.5984,6.0282,0.0000
15165.503883,10.5914,0.0000,10.5914,10.5914,6.0282,0.0000
15206.826782,10.5633,0.0000,10.5633,10.5633,6.0282,0.0000
15248.149681,10.5353,0.0000,10.5353,10.5353,6.0282,0.0000
15289.472580,10.5213,0.0000,10.5213,10.5213,6.0282,0.0000
15330.795479,10.5002,0.0000,10.5002,10.5002,6.0282,0.0000
15372.118378,10.5002,0.0000,10.5002,10.5002,6.0282,0.0000
15413.441277,10.4932,0.0000,10.4932,10.4932,6.0282,0.0000
15454.764175,10.4932,0.0000,10.4932,10.4932,6.0282,0.0000
15496.087074,10.4862,0.0000,10.4862,10.4862,6.0282,0.0000
15537.409973,10.4722,0.0000,10.4722,10.4722,6.0282,0.0000
15578.732872,10.4722,0.0000,10.4722,10.4722,6.0282,0.0000
15620.055771,10.4722,0.0000,10.4722,10.4722,6.0282,0.0000
15661.378670,10.4652,0.0000,10.4652,10.4652,6.0282,0.0000
15702.701569,10.4582,0.0000,10.4582,10.4582,6.0282,0.0000
15744.024467,10.4442,0.0000,10.4442,10.4442,6.0282,0.0000
15785.347366,10.4372,0.0000,10.4372,10.4372,6.0282,0.0000
15826.670265,10.4372,0.0000,10.4372,10.4372,6.0282,0.0000
15867.993164,10.4091,0.0000,10.4091,10.4091,6.0282,0.0000
15909.316063,10.4021,0.0000,10.4021,10.4021,6.0282,0.0000
15950.638962,10.4021,0.0000,10.4021,10.4021,6.0282,0.0000
15991.961861,10.3671,0.0000,10.3671,10.3671,6.0282,0.0000
16033.284760,10.3390,0.0000,10.3390,10.3390,6.0282,0.0000
16074.607658,10.3250,0.0000,10.3250,10.3250,6.0282,0.0000
16115.930557,10.3110,0.0000,10.3110,10.3110,6.0282,0.0000
16157.253456,10.2900,0.0000,10.2900,10.2900,6.0282,0.0000
16198.576355,10.2689,0.0000,10.2689,10.2689,6.0282,0.0000
16239.899254,10.2549,0.0000,10.2549,10.2549,6.0282,0.0000
16281.222153,10.2339,0.0000,10.2339,10.2339,6.0282,0.0000
16322.545052,10.2199,0.0000,10.2199,10.2199,6.0282,0.0000
16363.867950,10.2129,0.0000,10.2129,10.2129,6.0282,0.0000
16405.190849,10.2058,0.0000,10.2058,10.2058,6.0282,0.0000
16446.513748,10.1778,0.0000,10.1778,10.1778,6.0282,0.0000
16487.836647,10.1568,0.0000,10.1568,10.1568,6.0282,0.0000
16529.159546,10.1358,0.0000,10.1358,10.1358,6.0282,0.0000
16570.482445,10.1287,0.0000,10.1287,10.1287,6.0282,0.0000
16611.805344,10.1147,0.0000,10.1147,10.1147,6.0282,0.0000
16653.128242,10.0867,0.0000,10.0867,10.0867,6.0282,0.0000
16694.451141,10.0797,0.0000,10.0797,10.0797,6.0282,0.0000
16735.774040,10.0727,0.0000,10.0727,10.0727,6.0282,0.0000
16777.096939,10.0727,0.0000,10.0727,10.0727,6.0282,0.0000
16818.419838,10.0586,0.0000,10.0586,10.0586,6.0282,0.0000
16859.742737,10.0516,0.0000,10.0516,10.0516,6.0282,0.0000
16901.065636,10.0376,0.0000,10.0376,10.0376,6.0282,0.0000
16942.388535,10.0166,0.0000,10.0166,10.0166,6.0282,0.0000
16983.711433,10.0166,0.0000,10.0166,10.0166,6.0282,0.0000
17025.034332,10.0026,0.0000,10.0026,10.0026,6.0282,0.0000
17066.357231,10.0026,0.0000,10.0026,10.0026,6.0282,0.0000
17107.680130,10.0026,0.0000,10.0026,10.0026,6.0282,0.0000
17149.003029,9.9815,0.0000,9.9815,9.9815,6.0282,0.0000
17190.325928,9.9815,0.0000,9.9815,9.9815,6.0282,0.0000
17231.648827,9.9745,0.0000,9.9745,9.9745,6.0282,0.0000
17272.971725,9.9745,0.0000,9.9745,9.9745,6.0282,0.0000
17314.294624,9.9465,0.0000,9.9465,9.9465,6.0282,0.0000
17355.617523,9.9465,0.0000,9.9465,9.9465,6.0282,0.0000
17396.940422,9.9465,0.0000,9.9465,9.9465,6.0282,0.0000
17438.263321,9.9465,0.0000,9.9465,9.9465,6.0282,0.0000
17479.586220,9.9395,0.0000,9.9395,9.9395,6.0282,0.0000
17520.909119,9.9325,0.0000,9.9325,9.9325,6.0282,0.0000
17562.232018,9.9325,0.0000,9.9325,9.9325,6.0282,0.0000
17603.554916,9.9185,0.0000,9.9185,9.9185,6.0282,0.0000
17644.877815,9.9044,0.0000,9.9044,9.9044,6.0282,0.0000
17686.200714,9.8904,0.0000,9.8904,9.8904,6.0282,0.0000
17727.523613,9.8904,0.0000,9.8904,9.8904,6.0282,0.0000
17768.846512,9.8624,0.0000,9.8624,9.8624,6.0282,0.0000
17810.169411,9.8554,0.0000,9.8554,9.8554,6.0282,0.0000
17851.492310,9.8343,0.0000,9.8343,9.8343,6.0282,0.0000
17892.815208,9.8133,0.0000,9.8133,9.8133,6.0212,0.0000
17934.138107,9.8133,0.0000,9.8133,9.8133,6.0212,0.0000
17975.461006,9.8133,0.0000,9.8133,9.8133,6.0212,0.0000
18016.783905,9.7993,0.0000,9.7993,9.7993,6.0212,0.0000
18058.106804,9.7853,0.0000,9.7853,9.7853,6.0212,0.0000
18099.429703,9.7713,0.0000,9.7713,9.7713,6.0212,0.0000
18140.752602,9.7572,0.0000,9.7572,9.7572,6.0212,0.0000
18182.075500,9.7432,0.0000,9.7432,9.7432,6.0212,0.0000
18223.398399,9.7362,0.0000,9.7362,9.7362,6.0212,0.0000
18264.721298,9.7292,0.0000,9.7292,9.7292,6.0212,0.0000
18306.044197,9.7292,0.0000,9.7292,9.7292,6.0212,0.0000
18347.367096,9.7222,0.0000,9.7222,9.7222,6.0212,0.0000
18388.689995,9.7222,0.0000,9.7222,9.7222,6.0212,0.0000
18430.012894,9.7152,0.0000,9.7152,9.7152,6.0212,0.0000
18471.335793,9.7082,0.0000,9.7082,9.7082,6.0212,0.0000
18512.658691,9.7082,0.0000,9.7082,9.7082,6.0212,0.0000
18553.981590,9.7012,0.0000,9.7012,9.7012,6.0212,0.0000
18595.304489,9.6871,0.0000,9.6871,9.6871,6.0212,0.0000
18636.627388,9.6661,0.0000,9.6661,9.6661,6.0212,0.0000
18677.950287,9.6661,0.0000,9.6661,9.6661,6.0212,0.0000
18719.273186,9.6381,0.0000,9.6381,9.6381,6.0212,0.0000
18760.596085,9.6311,0.0000,9.6311,9.6311,6.0142,0.0000
18801.918983,9.6170,0.0000,9.6170,9.6170,6.0142,0.0000
18843.241882,9.6030,0.0000,9.6030,9.6030,6.0142,0.0000
18884.564781,9.5890,0.0000,9.5890,9.5890,6.0142,0.0000
18925.887680,9.5750,0.0000,9.5750,9.5750,6.0142,0.0000
18967.210579,9.5750,0.0000,9.5750,9.5750,6.0142,0.0000
19008.533478,9.5540,0.0000,9.5540,9.5540,6.0142,0.0000
19049.856377,9.5470,0.0000,9.5470,9.5470,6.0142,0.0000
19091.179276,9.5399,0.0000,9.5399,9.5399,6.0142,0.0000
19132.502174,9.5399,0.0000,9.5399,9.5399,6.0142,0.0000
19173.825073,9.5259,0.0000,9.5259,9.5259,6.0142,0.0000
19215.147972,9.5119,0.0000,9.5119,9.5119,6.0142,0.0000
19256.470871,9.5049,0.0000,9.5049,9.5049,6.0142,0.0000
19297.793770,9.4979,0.0000,9.4979,9.4979,6.0142,0.0000
19339.116669,9.4628,0.0000,9.4628,9.4628,6.0142,0.0000
19380.439568,9.4488,0.0000,9.4488,9.4488,6.0142,0.0000
19421.762466,9.4278,0.0000,9.4278,9.4278,6.0072,0.0000
19463.085365,9.4138,0.0000,9.4138,9.4138,6.0072,0.0000
19504.408264,9.4068,0.0000,9.4068,9.4068,6.0072,0.0000
19545.731163,9.3927,0.0000,9.3927,9.3927,6.0072,0.0000
19587.054062,9.3857,0.0000,9.3857,9.3857,6.0072,0.0000
19628.376961,9.3717,0.0000,9.3717,9.3717,6.0072,0.0000
19669.699860,9.3577,0.0000,9.3577,9.3577,6.0072,0.0000
19711.022758,9.3437,0.0000,9.3437,9.3437,6.0072,0.0000
19752.345657,9.3437,0.0000,9.3437,9.3437,6.0072,0.0000
19793.668556,9.3437,0.0000,9.3437,9.3437,6.0072,0.0000
19834.991455,9.3437,0.0000,9.3437,9.3437,6.0072,0.0000
19876.314354,9.3437,0.0000,9.3437,9.3437,6.0072,0.0000
19917.637253,9.3227,0.0000,9.3227,9.3227,6.0072,0.0000
19958.960152,9.3227,0.0000,9.3227,9.3227,6.0072,0.0000
20000.283051,9.3016,0.0000,9.3016,9.3016,6.0072,0.0000
20041.605949,9.2806,0.0000,9.2806,9.2806,6.0072,0.0000
20082.928848,9.2736,0.0000,9.2736,9.2736,6.0072,0.0000
20124.251747,9.2596,0.0000,9.2596,9.2596,6.0072,0.0000
20165.574646,9.2596,0.0000,9.2596,9.2596,6.0072,0.0000
20206.897545,9.2596,0.0000,9.2596,9.2596,6.0072,0.0000
20248.220444,9.2526,0.0000,9.2526,9.2526,6.0072,0.0000
20289.543343,9.2385,0.0000,9.2385,9.2385,6.0072,0.0000
20330.866241,9.2315,0.0000,9.2315,9.2315,6.0072,0.0000
20372.189140,9.2105,0.0000,9.2105,9.2105,6.0072,0.0000
20413.512039,9.2105,0.0000,9.2105,9.2105,6.0072,0.0000
20454.834938,9.2105,0.0000,9.2105,9.2105,6.0072,0.0000
20496.157837,9.2105,0.0000,9.2105,9.2105,6.0072,0.0000
20537.480736,9.2035,0.0000,9.2035,9.2035,6.0001,0.0000
20578.803635,9.1895,0.0000,9.1895,9.1895,6.0001,0.0000
20620.126534,9.1825,0.0000,9.1825,9.1825,6.0001,0.0000
20661.449432,9.1684,0.0000,9.1684,9.1684,5.9931,0.0000
20702.772331,9.1684,0.0000,9.1684,9.1684,5.9931,0.0000
20744.095230,9.1684,0.0000,9.1684,9.1684,5.9931,0.0000
20785.418129,9.1684,0.0000,9.1684,9.1684,5.9931,0.0000
20826.741028,9.1544,0.0000,9.1544,9.1544,5.9931,0.0000
20868.063927,9.1544,0.0000,9.1544,9.1544,5.9931,0.0000
20909.386826,9.1544,0.0000,9.1544,9.1544,5.9931,0.0000
20950.709724,9.1404,0.0000,9.1404,9.1404,5.9861,0.0000
20992.032623,9.1404,0.0000,9.1404,9.1404,5.9861,0.0000
21033.355522,9.1404,0.0000,9.1404,9.1404,5.9861,0.0000
21074.678421,9.1334,0.0000,9.1334,9.1334,5.9861,0.0000
21116.001320,9.1264,0.0000,9.1264,9.1264,5.9861,0.0000
21157.324219,9.1124,0.0000,9.1124,9.1124,5.9861,0.0000
21198.647118,9.1054,0.0000,9.1054,9.1054,5.9861,0.0000
21239.970016,9.1054,0.0000,9.1054,9.1054,5.9861,0.0000
21281.292915,9.0983,0.0000,9.0983,9.0983,5.9861,0.0000
21322.615814,9.0913,0.0000,9.0913,9.0913,5.9861,0.0000
21363.938713,9.0843,0.0000,9.0843,9.0843,5.9861,0.0000
21405.261612,9.0563,0.0000,9.0563,9.0563,5.9791,0.0000
21446.584511,9.0563,0.0000,9.0563,9.0563,5.9791,0.0000
21487.907410,9.0423,0.0000,9.0423,9.0423,5.9721,0.0000
21529.230309,9.0353,0.0000,9.0353,9.0353,5.9721,0.0000
21570.553207,9.0353,0.0000,9.0353,9.0353,5.9721,0.0000
21611.876106,9.0353,0.0000,9.0353,9.0353,5.9721,0.0000
21653.199005,9.0212,0.0000,9.0212,9.0212,5.9721,0.0000
21694.521904,9.0072,0.0000,9.0072,9.0072,5.9721,0.0000
21735.844803,9.0002,0.0000,9.0002,9.0002,5.9721,0.0000
21777.167702,8.9862,0.0000,8.9862,8.9862,5.9651,0.0000
21818.490601,8.9862,0.0000,8.9862,8.9862,5.9651,0.0000
21859.813499,8.9862,0.0000,8.9862,8.9862,5.9651,0.0000
21901.136398,8.9862,0.0000,8.9862,8.9862,5.9651,0.0000
21942.459297,8.9792,0.0000,8.9792,8.9792,5.9651,0.0000
21983.782196,8.9722,0.0000,8.9722,8.9722,5.9651,0.0000
22025.105095,8.9722,0.0000,8.9722,8.9722,5.9651,0.0000
22066.427994,8.9652,0.0000,8.9652,8.9652,5.9651,0.0000
22107.750893,8.9582,0.0000,8.9582,8.9582,5.9651,0.0000
22149.073792,8.9511,0.0000,8.9511,8.9511,5.9651,0.0000
22190.396690,8.9511,0.0000,8.9511,8.9511,5.9651,0.0000
22231.719589,8.9511,0.0000,8.9511,8.9511,5.9651,0.0000
22273.042488,8.9511,0.0000,8.9511,8.9511,5.9651,0.0000
22314.365387,8.9511,0.0000,8.9511,8.9511,5.9651,0.0000
22355.688286,8.9511,0.0000,8.9511,8.9511,5.9651,0.0000
22397.011185,8.9441,0.0000,8.9441,8.9441,5.9581,0.0000
22438.334084,8.9371,0.0000,8.9371,8.9371,5.9581,0.0000
22479.656982,8.9301,0.0000,8.9301,8.9301,5.9581,0.0000
22520.979881,8.9301,0.0000,8.9301,8.9301,5.9581,0.0000
22562.302780,8.9161,0.0000,8.9161,8.9161,5.9581,0.0000
22603.625679,8.9091,0.0000,8.9091,8.9091,5.9581,0.0000
22644.948578,8.8951,0.0000,8.8951,8.8951,5.9511,0.0000
22686.271477,8.8951,0.0000,8.8951,8.8951,5.9511,0.0000
22727.594376,8.8881,0.0000,8.8881,8.8881,5.9511,0.0000
22768.917274,8.8670,0.0000,8.8670,8.8670,5.9511,0.0000
22810.240173,8.8600,0.0000,8.8600,8.8600,5.9511,0.0000
22851.563072,8.8530,0.0000,8.8530,8.8530,5.9441,0.0000
22892.885971,8.8390,0.0000,8.8390,8.8390,5.9371,0.0000
22934.208870,8.8250,0.0000,8.8250,8.8250,5.9300,0.0000
22975.531769,8.8110,0.0000,8.8110,8.8110,5.9300,0.0000
23016.854668,8.7829,0.0000,8.7829,8.7829,5.9230,0.0000
23058.177567,8.7829,0.0000,8.7829,8.7829,5.9230,0.0000
23099.500465,8.7689,0.0000,8.7689,8.7689,5.9230,0.0000
23140.823364,8.7689,0.0000,8.7689,8.7689,5.9230,0.0000
23182.146263,8.7619,0.0000,8.7619,8.7619,5.9230,0.0000
23223.469162,8.7549,0.0000,8.7549,8.7549,5.9230,0.0000
23264.792061,8.7339,0.0000,8.7339,8.7339,5.9160,0.0000
23306.114960,8.7339,0.0000,8.7339,8.7339,5.9160,0.0000
23347.437859,8.7339,0.0000,8.7339,8.7339,5.9160,0.0000
23388.760757,8.7339,0.0000,8.7339,8.7339,5.9160,0.0000
23430.083656,8.7198,0.0000,8.7198,8.7198,5.9160,0.0000
23471.406555,8.7128,0.0000,8.7128,8.7128,5.9160,0.0000
23512.729454,8.7128,0.0000,8.7128,8.7128,5.9160,0.0000
23554.052353,8.6988,0.0000,8.6988,8.6988,5.9160,0.0000
23595.375252,8.6988,0.0000,8.6988,8.6988,5.9160,0.0000
23636.698151,8.6988,0.0000,8.6988,8.6988,5.9160,0.0000
23678.021049,8.6918,0.0000,8.6918,8.6918,5.9160,0.0000
23719.343948,8.6918,0.0000,8.6918,8.6918,5.9160,0.0000
23760.666847,8.6848,0.0000,8.6848,8.6848,5.9160,0.0000
23801.989746,8.6848,0.0000,8.6848,8.6848,5.9160,0.0000
23843.312645,8.6848,0.0000,8.6848,8.6848,5.9160,0.0000
23884.635544,8.6848,0.0000,8.6848,8.6848,5.9160,0.0000
23925.958443,8.6848,0.0000,8.6848,8.6848,5.9160,0.0000
23967.281342,8.6848,0.0000,8.6848,8.6848,5.9160,0.0000
24008.604240,8.6778,0.0000,8.6778,8.6778,5.9160,0.0000
24049.927139,8.6708,0.0000,8.6708,8.6708,5.9160,0.0000
24091.250038,8.6638,0.0000,8.6638,8.6638,5.9160,0.0000
24132.572937,8.6638,0.0000,8.6638,8.6638,5.9160,0.0000
24173.895836,8.6638,0.0000,8.6638,8.6638,5.9160,0.0000
24215.218735,8.6638,0.0000,8.6638,8.6638,5.9160,0.0000
24256.541634,8.6638,0.0000,8.6638,8.6638,5.9160,0.0000
24297.864532,8.6567,0.0000,8.6567,8.6567,5.9160,0.0000
24339.187431,8.6497,0.0000,8.6497,8.6497,5.9160,0.0000
24380.510330,8.6357,0.0000,8.6357,8.6357,5.9090,0.0000
24421.833229,8.6357,0.0000,8.6357,8.6357,5.9090,0.0000
24463.156128,8.6217,0.0000,8.6217,8.6217,5.9090,0.0000
24504.479027,8.6217,0.0000,8.6217,8.6217,5.9090,0.0000
24545.801926,8.6217,0.0000,8.6217,8.6217,5.9090,0.0000
24587.124825,8.6147,0.0000,8.6147,8.6147,5.9090,0.0000
24628.447723,8.6077,0.0000,8.6077,8.6077,5.9090,0.0000
24669.770622,8.5867,0.0000,8.5867,8.5867,5.9090,0.0000
24711.093521,8.5867,0.0000,8.5867,8.5867,5.9090,0.0000
24752.416420,8.5867,0.0000,8.5867,8.5867,5.9090,0.0000
24793.739319,8.5867,0.0000,8.5867,8.5867,5.9090,0.0000
24835.062218,8.5867,0.0000,8.5867,8.5867,5.9090,0.0000
24876.385117,8.5796,0.0000,8.5796,8.5796,5.9090,0.0000
24917.708015,8.5726,0.0000,8.5726,8.5726,5.9090,0.0000
24959.030914,8.5726,0.0000,8.5726,8.5726,5.9090,0.0000
25000.353813,8.5726,0.0000,8.5726,8.5726,5.9090,0.0000
25041.676712,8.5586,0.0000,8.5586,8.5586,5.9020,0.0000
25082.999611,8.5516,0.0000,8.5516,8.5516,5.9020,0.0000
25124.322510,8.5446,0.0000,8.5446,8.5446,5.9020,0.0000
25165.645409,8.5376,0.0000,8.5376,8.5376,5.9020,0.0000
25206.968307,8.5376,0.0000,8.5376,8.5376,5.9020,0.0000
25248.291206,8.5306,0.0000,8.5306,8.5306,5.9020,0.0000
25289.614105,8.5236,0.0000,8.5236,8.5236,5.9020,0.0000
25330.937004,8.5236,0.0000,8.5236,8.5236,5.9020,0.0000
25372.259903,8.5236,0.0000,8.5236,8.5236,5.9020,0.0000
25413.582802,8.5166,0.0000,8.5166,8.5166,5.8950,0.0000
25454.905701,8.5025,0.0000,8.5025,8.5025,5.8950,0.0000
25496.228600,8.4955,0.0000,8.4955,8.4955,5.8950,0.0000
25537.551498,8.4955,0.0000,8.4955,8.4955,5.8950,0.0000
25578.874397,8.4955,0.0000,8.4955,8.4955,5.8950,0.0000
25620.197296,8.4885,0.0000,8.4885,8.4885,5.8950,0.0000
25661.520195,8.4675,0.0000,8.4675,8.4675,5.8880,0.0000
25702.843094,8.4675,0.0000,8.4675,8.4675,5.8880,0.0000
25744.165993,8.4675,0.0000,8.4675,8.4675,5.8880,0.0000
25785.488892,8.4675,0.0000,8.4675,8.4675,5.8880,0.0000
25826.811790,8.4605,0.0000,8.4605,8.4605,5.8810,0.0000
25868.134689,8.4535,0.0000,8.4535,8.4535,5.8810,0.0000
25909.457588,8.4465,0.0000,8.4465,8.4465,5.8740,0.0000
25950.780487,8.4254,0.0000,8.4254,8.4254,5.8740,0.0000
25992.103386,8.4044,0.0000,8.4044,8.4044,5.8740,0.0000
26033.426285,8.3974,0.0000,8.3974,8.3974,5.8740,0.0000
26074.749184,8.3904,0.0000,8.3904,8.3904,5.8740,0.0000
26116.072083,8.3764,0.0000,8.3764,8.3764,5.8670,0.0000
26157.394981,8.3764,0.0000,8.3764,8.3764,5.8670,0.0000
26198.717880,8.3764,0.0000,8.3764,8.3764,5.8670,0.0000
26240.040779,8.3764,0.0000,8.3764,8.3764,5.8670,0.0000
26281.363678,8.3694,0.0000,8.3694,8.3694,5.8670,0.0000
26322.686577,8.3694,0.0000,8.3694,8.3694,5.8670,0.0000
26364.009476,8.3553,0.0000,8.3553,8.3553,5.8670,0.0000
26405.332375,8.3483,0.0000,8.3483,8.3483,5.8670,0.0000
26446.655273,8.3483,0.0000,8.3483,8.3483,5.8670,0.0000
26487.978172,8.3483,0.0000,8.3483,8.3483,5.8670,0.0000
26529.301071,8.3483,0.0000,8.3483,8.3483,5.8670,0.0000
26570.623970,8.3483,0.0000,8.3483,8.3483,5.8670,0.0000
26611.946869,8.3483,0.0000,8.3483,8.3483,5.8670,0.0000
26653.269768,8.3343,0.0000,8.3343,8.3343,5.8600,0.0000
26694.592667,8.3273,0.0000,8.3273,8.3273,5.8600,0.0000
26735.915565,8.3273,0.0000,8.3273,8.3273,5.8600,0.0000
26777.238464,8.3203,0.0000,8.3203,8.3203,5.8600,0.0000
26818.561363,8.3203,0.0000,8.3203,8.3203,5.8600,0.0000
26859.884262,8.3063,0.0000,8.3063,8.3063,5.8529,0.0000
26901.207161,8.2993,0.0000,8.2993,8.2993,5.8529,0.0000
26942.530060,8.2993,0.0000,8.2993,8.2993,5.8529,0.0000
26983.852959,8.2993,0.0000,8.2993,8.2993,5.8529,0.0000
27025.175858,8.2993,0.0000,8.2993,8.2993,5.8529,0.0000
27066.498756,8.2923,0.0000,8.2923,8.2923,5.8459,0.0000
27107.821655,8.2923,0.0000,8.2923,8.2923,5.8459,0.0000
27149.144554,8.2782,0.0000,8.2782,8.2782,5.8389,0.0000
27190.467453,8.2712,0.0000,8.2712,8.2712,5.8389,0.0000
27231.790352,8.2712,0.0000,8.2712,8.2712,5.8389,0.0000
27273.113251,8.2572,0.0000,8.2572,8.2572,5.8389,0.0000
27314.436150,8.2572,0.0000,8.2572,8.2572,5.8389,0.0000
27355.759048,8.2502,0.0000,8.2502,8.2502,5.8389,0.0000
27397.081947,8.2432,0.0000,8.2432,8.2432,5.8389,0.0000
27438.404846,8.2362,0.0000,8.2362,8.2362,5.8389,0.0000
27479.727745,8.2292,0.0000,8.2292,8.2292,5.8389,0.0000
27521.050644,8.2222,0.0000,8.2222,8.2222,5.8389,0.0000
27562.373543,8.2081,0.0000,8.2081,8.2081,5.8389,0.0000
27603.696442,8.2081,0.0000,8.2081,8.2081,5.8389,0.0000
27645.019341,8.1941,0.0000,8.1941,8.1941,5.8249,0.0000
27686.342239,8.1941,0.0000,8.1941,8.1941,5.8249,0.0000
27727.665138,8.1871,0.0000,8.1871,8.1871,5.8249,0.0000
27768.988037,8.1801,0.0000,8.1801,8.1801,5.8249,0.0000
27810.310936,8.1801,0.0000,8.1801,8.1801,5.8249,0.0000
27851.633835,8.1731,0.0000,8.1731,8.1731,5.8249,0.0000
27892.956734,8.1661,0.0000,8.1661,8.1661,5.8249,0.0000
27934.279633,8.1591,0.0000,8.1591,8.1591,5.8249,0.0000
27975.602531,8.1591,0.0000,8.1591,8.1591,5.8249,0.0000
28016.925430,8.1591,0.0000,8.1591,8.1591,5.8249,0.0000
28058.248329,8.1591,0.0000,8.1591,8.1591,5.8249,0.0000
28099.571228,8.1591,0.0000,8.1591,8.1591,5.8249,0.0000
28140.894127,8.1521,0.0000,8.1521,8.1521,5.8249,0.0000
28182.217026,8.1380,0.0000,8.1380,8.1380,5.8249,0.0000
28223.539925,8.1240,0.0000,8.1240,8.1240,5.8179,0.0000
28264.862823,8.1240,0.0000,8.1240,8.1240,5.8179,0.0000
28306.185722,8.1030,0.0000,8.1030,8.1030,5.8179,0.0000
28347.508621,8.0960,0.0000,8.0960,8.0960,5.8179,0.0000
28388.831520,8.0960,0.0000,8.0960,8.0960,5.8179,0.0000
28430.154419,8.0820,0.0000,8.0820,8.0820,5.8109,0.0000
28471.477318,8.0679,0.0000,8.0679,8.0679,5.8109,0.0000
28512.800217,8.0679,0.0000,8.0679,8.0679,5.8109,0.0000
28554.123116,8.0679,0.0000,8.0679,8.0679,5.8109,0.0000
28595.446014,8.0609,0.0000,8.0609,8.0609,5.8109,0.0000
28636.768913,8.0609,0.0000,8.0609,8.0609,5.8109,0.0000
28678.091812,8.0469,0.0000,8.0469,8.0469,5.8039,0.0000
28719.414711,8.0469,0.0000,8.0469,8.0469,5.8039,0.0000
28760.737610,8.0329,0.0000,8.0329,8.0329,5.7969,0.0000
28802.060509,8.0189,0.0000,8.0189,8.0189,5.7969,0.0000
28843.383408,8.0119,0.0000,8.0119,8.0119,5.7969,0.0000
28884.706306,8.0119,0.0000,8.0119,8.0119,5.7969,0.0000
28926.029205,8.0119,0.0000,8.0119,8.0119,5.7969,0.0000
28967.352104,8.0049,0.0000,8.0049,8.0049,5.7969,0.0000
29008.675003,8.0049,0.0000,8.0049,8.0049,5.7969,0.0000
29049.997902,7.9979,0.0000,7.9979,7.9979,5.7899,0.0000
29091.320801,7.9838,0.0000,7.9838,7.9838,5.7828,0.0000
29132.643700,7.9838,0.0000,7.9838,7.9838,5.7828,0.0000
29173.966599,7.9768,0.0000,7.9768,7.9768,5.7758,0.0000
29215.289497,7.9768,0.0000,7.9768,7.9768,5.7758,0.0000
29256.612396,7.9698,0.0000,7.9698,7.9698,5.7758,0.0000
29297.935295,7.9698,0.0000,7.9698,7.9698,5.7758,0.0000
29339.258194,7.9698,0.0000,7.9698,7.9698,5.7758,0.0000
29380.581093,7.9628,0.0000,7.9628,7.9628,5.7688,0.0000
29421.903992,7.9628,0.0000,7.9628,7.9628,5.7688,0.0000
29463.226891,7.9558,0.0000,7.9558,7.9558,5.7688,0.0000
29504.549789,7.9418,0.0000,7.9418,7.9418,5.7688,0.0000
29545.872688,7.9418,0.0000,7.9418,7.9418,5.7688,0.0000
29587.195587,7.9418,0.0000,7.9418,7.9418,5.7688,0.0000
29628.518486,7.9418,0.0000,7.9418,7.9418,5.7688,0.0000
29669.841385,7.9418,0.0000,7.9418,7.9418,5.7688,0.0000
29711.164284,7.9418,0.0000,7.9418,7.9418,5.7688,0.0000
29752.487183,7.9418,0.0000,7.9418,7.9418,5.7688,0.0000
29793.810081,7.9418,0.0000,7.9418,7.9418,5.7688,0.0000
29835.132980,7.9348,0.0000,7.9348,7.9348,5.7688,0.0000
29876.455879,7.9207,0.0000,7.9207,7.9207,5.7688,0.0000
29917.778778,7.9137,0.0000,7.9137,7.9137,5.7618,0.0000
29959.101677,7.9137,0.0000,7.9137,7.9137,5.7618,0.0000
30000.424576,7.9137,0.0000,7.9137,7.9137,5.7618,0.0000
30041.747475,7.9137,0.0000,7.9137,7.9137,5.7618,0.0000
30083.070374,7.9067,0.0000,7.9067,7.9067,5.7618,0.0000
30124.393272,7.8997,0.0000,7.8997,7.8997,5.7618,0.0000
30165.716171,7.8997,0.0000,7.8997,7.8997,5.7618,0.0000
30207.039070,7.8787,0.0000,7.8787,7.8787,5.7478,0.0000
30248.361969,7.8787,0.0000,7.8787,7.8787,5.7478,0.0000
30289.684868,7.8787,0.0000,7.8787,7.8787,5.7478,0.0000
30331.007767,7.8787,0.0000,7.8787,7.8787,5.7478,0.0000
30372.330666,7.8717,0.0000,7.8717,7.8717,5.7478,0.0000
