"# Cumulative PET Volume Histogram (PVH) - PET in Bq/mL, Relative Cumulative Volume (fraction 0-1)"
# Values represent fraction of structure volume with >= PET activity
# Generated from PET and RT Structure data

PET_Bq_per_mL,BODY_1_RelativeCumVolume,CouchSurface_11_RelativeCumVolume,override_1_RelativeCumVolume,PTV_5mm_4cm_sphere_RelativeCumVolume,.GTV_point_source_RelativeCumVolume,OAR_2_1_RelativeCumVolume
15082.858086,0.000279,0.000000,0.000556,0.205762,0.993072,0.000000
15124.180984,0.000279,0.000000,0.000555,0.205491,0.993072,0.000000
15165.503883,0.000279,0.000000,0.000554,0.205355,0.993072,0.000000
15206.826782,0.000278,0.000000,0.000553,0.204811,0.993072,0.000000
15248.149681,0.000277,0.000000,0.000552,0.204267,0.993072,0.000000
15289.472580,0.000277,0.000000,0.000551,0.203996,0.993072,0.000000
15330.795479,0.000276,0.000000,0.000550,0.203588,0.993072,0.000000
15372.118378,0.000276,0.000000,0.000550,0.203588,0.993072,0.000000
15413.441277,0.000276,0.000000,0.000549,0.203452,0.993072,0.000000
15454.764175,0.000276,0.000000,0.000549,0.203452,0.993072,0.000000
15496.087074,0.000276,0.000000,0.000549,0.203316,0.993072,0.000000
15537.409973,0.000275,0.000000,0.000548,0.203044,0.993072,0.000000
15578.732872,0.000275,0.000000,0.000548,0.203044,0.993072,0.000000
15620.055771,0.000275,0.000000,0.000548,0.203044,0.993072,0.000000
15661.378670,0.000275,0.000000,0.000548,0.202908,0.993072,0.000000
15702.701569,0.000275,0.000000,0.000548,0.202772,0.993072,0.000000
15744.024467,0.000275,0.000000,0.000547,0.202501,0.993072,0.000000
15785.347366,0.000275,0.000000,0.000546,0.202365,0.993072,0.000000
15826.670265,0.000275,0.000000,0.000546,0.202365,0.993072,0.000000
15867.993164,0.000274,0.000000,0.000545,0.201821,0.993072,0.000000
15909.316063,0.000274,0.000000,0.000545,0.201685,0.993072,0.000000
15950.638962,0.000274,0.000000,0.000545,0.201685,0.993072,0.000000
15991.961861,0.000273,0.000000,0.000543,0.201006,0.993072,0.000000
16033.284760,0.000272,0.000000,0.000541,0.200462,0.993072,0.000000
16074.607658,0.000272,0.000000,0.000541,0.200190,0.993072,0.000000
16115.930557,0.000271,0.000000,0.000540,0.199918,0.993072,0.000000
16157.253456,0.000271,0.000000,0.000539,0.199511,0.993072,0.000000
16198.576355,0.000270,0.000000,0.000538,0.199103,0.993072,0.000000
16239.899254,0.000270,0.000000,0.000537,0.198831,0.993072,0.000000
16281.222153,0.000269,0.000000,0.000536,0.198423,0.993072,0.000000
16322.545052,0.000269,0.000000,0.000535,0.198152,0.993072,0.000000
16363.867950,0.000269,0.000000,0.000535,0.198016,0.993072,0.000000
16405.190849,0.000268,0.000000,0.000534,0.197880,0.993072,0.000000
16446.513748,0.000268,0.000000,0.000533,0.197336,0.993072,0.000000
16487.836647,0.000267,0.000000,0.000532,0.196929,0.993072,0.000000
16529.159546,0.000267,0.000000,0.000531,0.196521,0.993072,0.000000
16570.482445,0.000266,0.000000,0.000530,0.196385,0.993072,0.000000
16611.805344,0.000266,0.000000,0.000530,0.196113,0.993072,0.000000
16653.128242,0.000265,0.000000,0.000528,0.195569,0.993072,0.000000
16694.451141,0.000265,0.000000,0.000528,0.195434,0.993072,0.000000
16735.774040,0.000265,0.000000,0.000527,0.195298,0.993072,0.000000
16777.096939,0.000265,0.000000,0.000527,0.195298,0.993072,0.000000
16818.419838,0.000265,0.000000,0.000527,0.195026,0.993072,0.000000
16859.742737,0.000264,0.000000,0.000526,0.194890,0.993072,0.000000
16901.065636,0.000264,0.000000,0.000526,0.194618,0.993072,0.000000
16942.388535,0.000263,0.000000,0.000524,0.194210,0.993072,0.000000
16983.711433,0.000263,0.000000,0.000524,0.194210,0.993072,0.000000
17025.034332,0.000263,0.000000,0.000524,0.193939,0.993072,0.000000
17066.357231,0.000263,0.000000,0.000524,0.193939,0.993072,0.000000
17107.680130,0.000263,0.000000,0.000524,0.193939,0.993072,0.000000
17149.003029,0.000263,0.000000,0.000523,0.193531,0.993072,0.000000
17190.325928,0.000263,0.000000,0.000523,0.193531,0.993072,0.000000
17231.648827,0.000262,0.000000,0.000522,0.193395,0.993072,0.000000
17272.971725,0.000262,0.000000,0.000522,0.193395,0.993072,0.000000
17314.294624,0.000262,0.000000,0.000521,0.192851,0.993072,0.000000
17355.617523,0.000262,0.000000,0.000521,0.192851,0.993072,0.000000
17396.940422,0.000262,0.000000,0.000521,0.192851,0.993072,0.000000
17438.263321,0.000262,0.000000,0.000521,0.192851,0.993072,0.000000
17479.586220,0.000261,0.000000,0.000520,0.192715,0.993072,0.000000
17520.909119,0.000261,0.000000,0.000520,0.192580,0.993072,0.000000
17562.232018,0.000261,0.000000,0.000520,0.192580,0.993072,0.000000
17603.554916,0.000261,0.000000,0.000519,0.192308,0.993072,0.000000
17644.877815,0.000261,0.000000,0.000519,0.192036,0.993072,0.000000
17686.200714,0.000260,0.000000,0.000518,0.191764,0.993072,0.000000
17727.523613,0.000260,0.000000,0.000518,0.191764,0.993072,0.000000
17768.846512,0.000259,0.000000,0.000516,0.191220,0.993072,0.000000
17810.169411,0.000259,0.000000,0.000516,0.191085,0.993072,0.000000
17851.492310,0.000259,0.000000,0.000515,0.190677,0.993072,0.000000
17892.815208,0.000258,0.000000,0.000514,0.190269,0.991917,0.000000
17934.138107,0.000258,0.000000,0.000514,0.190269,0.991917,0.000000
17975.461006,0.000258,0.000000,0.000514,0.190269,0.991917,0.000000
18016.783905,0.000258,0.000000,0.000513,0.189997,0.991917,0.000000
18058.106804,0.000257,0.000000,0.000512,0.189725,0.991917,0.000000
18099.429703,0.000257,0.000000,0.000512,0.189454,0.991917,0.000000
18140.752602,0.000257,0.000000,0.000511,0.189182,0.991917,0.000000
18182.075500,0.000256,0.000000,0.000510,0.188910,0.991917,0.000000
18223.398399,0.000256,0.000000,0.000510,0.188774,0.991917,0.000000
18264.721298,0.000256,0.000000,0.000509,0.188638,0.991917,0.000000
18306.044197,0.000256,0.000000,0.000509,0.188638,0.991917,0.000000
18347.367096,0.000256,0.000000,0.000509,0.188502,0.991917,0.000000
18388.689995,0.000256,0.000000,0.000509,0.188502,0.991917,0.000000
18430.012894,0.000256,0.000000,0.000509,0.188366,0.991917,0.000000
18471.335793,0.000255,0.000000,0.000508,0.188230,0.991917,0.000000
18512.658691,0.000255,0.000000,0.000508,0.188230,0.991917,0.000000
18553.981590,0.000255,0.000000,0.000508,0.188095,0.991917,0.000000
18595.304489,0.000255,0.000000,0.000507,0.187823,0.991917,0.000000
18636.627388,0.000254,0.000000,0.000506,0.187415,0.991917,0.000000
18677.950287,0.000254,0.000000,0.000506,0.187415,0.991917,0.000000
18719.273186,0.000254,0.000000,0.000505,0.186871,0.991917,0.000000
18760.596085,0.000253,0.000000,0.000504,0.186736,0.990762,0.000000
18801.918983,0.000253,0.000000,0.000503,0.186464,0.990762,0.000000
18843.241882,0.000253,0.000000,0.000503,0.186192,0.990762,0.000000
18884.564781,0.000252,0.000000,0.000502,0.185920,0.990762,0.000000
18925.887680,0.000252,0.000000,0.000501,0.185648,0.990762,0.000000
18967.210579,0.000252,0.000000,0.000501,0.185648,0.990762,0.000000
19008.533478,0.000251,0.000000,0.000500,0.185241,0.990762,0.000000
19049.856377,0.000251,0.000000,0.000500,0.185105,0.990762,0.000000
19091.179276,0.000251,0.000000,0.000499,0.184969,0.990762,0.000000
19132.502174,0.000251,0.000000,0.000499,0.184969,0.990762,0.000000
19173.825073,0.000251,0.000000,0.000499,0.184697,0.990762,0.000000
19215.147972,0.000250,0.000000,0.000498,0.184425,0.990762,0.000000
19256.470871,0.000250,0.000000,0.000498,0.184289,0.990762,0.000000
19297.793770,0.000250,0.000000,0.000497,0.184153,0.990762,0.000000
19339.116669,0.000249,0.000000,0.000495,0.183474,0.990762,0.000000
19380.439568,0.000249,0.000000,0.000495,0.183202,0.990762,0.000000
19421.762466,0.000248,0.000000,0.000494,0.182794,0.989607,0.000000
19463.085365,0.000248,0.000000,0.000493,0.182522,0.989607,0.000000
19504.408264,0.000247,0.000000,0.000492,0.182387,0.989607,0.000000
19545.731163,0.000247,0.000000,0.000492,0.182115,0.989607,0.000000
19587.054062,0.000247,0.000000,0.000491,0.181979,0.989607,0.000000
19628.376961,0.000247,0.000000,0.000491,0.181707,0.989607,0.000000
19669.699860,0.000246,0.000000,0.000490,0.181435,0.989607,0.000000
19711.022758,0.000246,0.000000,0.000489,0.181163,0.989607,0.000000
19752.345657,0.000246,0.000000,0.000489,0.181163,0.989607,0.000000
19793.668556,0.000246,0.000000,0.000489,0.181163,0.989607,0.000000
19834.991455,0.000246,0.000000,0.000489,0.181163,0.989607,0.000000
19876.314354,0.000246,0.000000,0.000489,0.181163,0.989607,0.000000
19917.637253,0.000245,0.000000,0.000488,0.180756,0.989607,0.000000
19958.960152,0.000245,0.000000,0.000488,0.180756,0.989607,0.000000
20000.283051,0.000245,0.000000,0.000487,0.180348,0.989607,0.000000
20041.605949,0.000244,0.000000,0.000486,0.179940,0.989607,0.000000
20082.928848,0.000244,0.000000,0.000486,0.179804,0.989607,0.000000
20124.251747,0.000244,0.000000,0.000485,0.179532,0.989607,0.000000
20165.574646,0.000244,0.000000,0.000485,0.179532,0.989607,0.000000
20206.897545,0.000244,0.000000,0.000485,0.179532,0.989607,0.000000
20248.220444,0.000243,0.000000,0.000484,0.179397,0.989607,0.000000
20289.543343,0.000243,0.000000,0.000484,0.179125,0.989607,0.000000
20330.866241,0.000243,0.000000,0.000483,0.178989,0.989607,0.000000
20372.189140,0.000242,0.000000,0.000482,0.178581,0.989607,0.000000
20413.512039,0.000242,0.000000,0.000482,0.178581,0.989607,0.000000
20454.834938,0.000242,0.000000,0.000482,0.178581,0.989607,0.000000
20496.157837,0.000242,0.000000,0.000482,0.178581,0.989607,0.000000
20537.480736,0.000242,0.000000,0.000482,0.178445,0.988453,0.000000
20578.803635,0.000242,0.000000,0.000481,0.178173,0.988453,0.000000
20620.126534,0.000242,0.000000,0.000481,0.178038,0.988453,0.000000
20661.449432,0.000241,0.000000,0.000480,0.177766,0.987298,0.000000
20702.772331,0.000241,0.000000,0.000480,0.177766,0.987298,0.000000
20744.095230,0.000241,0.000000,0.000480,0.177766,0.987298,0.000000
20785.418129,0.000241,0.000000,0.000480,0.177766,0.987298,0.000000
20826.741028,0.000241,0.000000,0.000479,0.177494,0.987298,0.000000
20868.063927,0.000241,0.000000,0.000479,0.177494,0.987298,0.000000
20909.386826,0.000241,0.000000,0.000479,0.177494,0.987298,0.000000
20950.709724,0.000240,0.000000,0.000479,0.177222,0.986143,0.000000
20992.032623,0.000240,0.000000,0.000479,0.177222,0.986143,0.000000
21033.355522,0.000240,0.000000,0.000479,0.177222,0.986143,0.000000
21074.678421,0.000240,0.000000,0.000478,0.177086,0.986143,0.000000
21116.001320,0.000240,0.000000,0.000478,0.176950,0.986143,0.000000
21157.324219,0.000240,0.000000,0.000477,0.176678,0.986143,0.000000
21198.647118,0.000240,0.000000,0.000477,0.176543,0.986143,0.000000
21239.970016,0.000240,0.000000,0.000477,0.176543,0.986143,0.000000
21281.292915,0.000239,0.000000,0.000476,0.176407,0.986143,0.000000
21322.615814,0.000239,0.000000,0.000476,0.176271,0.986143,0.000000
21363.938713,0.000239,0.000000,0.000476,0.176135,0.986143,0.000000
21405.261612,0.000238,0.000000,0.000474,0.175591,0.984988,0.000000
21446.584511,0.000238,0.000000,0.000474,0.175591,0.984988,0.000000
21487.907410,0.000238,0.000000,0.000473,0.175319,0.983834,0.000000
21529.230309,0.000238,0.000000,0.000473,0.175183,0.983834,0.000000
21570.553207,0.000238,0.000000,0.000473,0.175183,0.983834,0.000000
21611.876106,0.000238,0.000000,0.000473,0.175183,0.983834,0.000000
21653.199005,0.000237,0.000000,0.000472,0.174912,0.983834,0.000000
21694.521904,0.000237,0.000000,0.000472,0.174640,0.983834,0.000000
21735.844803,0.000237,0.000000,0.000471,0.174504,0.983834,0.000000
21777.167702,0.000236,0.000000,0.000470,0.174232,0.982679,0.000000
21818.490601,0.000236,0.000000,0.000470,0.174232,0.982679,0.000000
21859.813499,0.000236,0.000000,0.000470,0.174232,0.982679,0.000000
21901.136398,0.000236,0.000000,0.000470,0.174232,0.982679,0.000000
21942.459297,0.000236,0.000000,0.000470,0.174096,0.982679,0.000000
21983.782196,0.000236,0.000000,0.000470,0.173960,0.982679,0.000000
22025.105095,0.000236,0.000000,0.000470,0.173960,0.982679,0.000000
22066.427994,0.000236,0.000000,0.000469,0.173824,0.982679,0.000000
22107.750893,0.000236,0.000000,0.000469,0.173689,0.982679,0.000000
22149.073792,0.000235,0.000000,0.000469,0.173553,0.982679,0.000000
22190.396690,0.000235,0.000000,0.000469,0.173553,0.982679,0.000000
22231.719589,0.000235,0.000000,0.000469,0.173553,0.982679,0.000000
22273.042488,0.000235,0.000000,0.000469,0.173553,0.982679,0.000000
22314.365387,0.000235,0.000000,0.000469,0.173553,0.982679,0.000000
22355.688286,0.000235,0.000000,0.000469,0.173553,0.982679,0.000000
22397.011185,0.000235,0.000000,0.000468,0.173417,0.981524,0.000000
22438.334084,0.000235,0.000000,0.000468,0.173281,0.981524,0.000000
22479.656982,0.000235,0.000000,0.000468,0.173145,0.981524,0.000000
22520.979881,0.000235,0.000000,0.000468,0.173145,0.981524,0.000000
22562.302780,0.000235,0.000000,0.000467,0.172873,0.981524,0.000000
22603.625679,0.000234,0.000000,0.000466,0.172737,0.981524,0.000000
22644.948578,0.000234,0.000000,0.000466,0.172465,0.980370,0.000000
22686.271477,0.000234,0.000000,0.000466,0.172465,0.980370,0.000000
22727.594376,0.000234,0.000000,0.000465,0.172329,0.980370,0.000000
22768.917274,0.000233,0.000000,0.000464,0.171922,0.980370,0.000000
22810.240173,0.000233,0.000000,0.000464,0.171786,0.980370,0.000000
22851.563072,0.000233,0.000000,0.000463,0.171650,0.979215,0.000000
22892.885971,0.000233,0.000000,0.000463,0.171378,0.978060,0.000000
22934.208870,0.000232,0.000000,0.000462,0.171106,0.976905,0.000000
22975.531769,0.000232,0.000000,0.000461,0.170834,0.976905,0.000000
23016.854668,0.000231,0.000000,0.000460,0.170291,0.975751,0.000000
23058.177567,0.000231,0.000000,0.000460,0.170291,0.975751,0.000000
23099.500465,0.000231,0.000000,0.000459,0.170019,0.975751,0.000000
23140.823364,0.000231,0.000000,0.000459,0.170019,0.975751,0.000000
23182.146263,0.000230,0.000000,0.000459,0.169883,0.975751,0.000000
23223.469162,0.000230,0.000000,0.000458,0.169747,0.975751,0.000000
23264.792061,0.000230,0.000000,0.000457,0.169339,0.974596,0.000000
23306.114960,0.000230,0.000000,0.000457,0.169339,0.974596,0.000000
23347.437859,0.000230,0.000000,0.000457,0.169339,0.974596,0.000000
23388.760757,0.000230,0.000000,0.000457,0.169339,0.974596,0.000000
23430.083656,0.000229,0.000000,0.000457,0.169068,0.974596,0.000000
23471.406555,0.000229,0.000000,0.000456,0.168932,0.974596,0.000000
23512.729454,0.000229,0.000000,0.000456,0.168932,0.974596,0.000000
23554.052353,0.000229,0.000000,0.000455,0.168660,0.974596,0.000000
23595.375252,0.000229,0.000000,0.000455,0.168660,0.974596,0.000000
23636.698151,0.000229,0.000000,0.000455,0.168660,0.974596,0.000000
23678.021049,0.000229,0.000000,0.000455,0.168524,0.974596,0.000000
23719.343948,0.000229,0.000000,0.000455,0.168524,0.974596,0.000000
23760.666847,0.000228,0.000000,0.000455,0.168388,0.974596,0.000000
23801.989746,0.000228,0.000000,0.000455,0.168388,0.974596,0.000000
23843.312645,0.000228,0.000000,0.000455,0.168388,0.974596,0.000000
23884.635544,0.000228,0.000000,0.000455,0.168388,0.974596,0.000000
23925.958443,0.000228,0.000000,0.000455,0.168388,0.974596,0.000000
23967.281342,0.000228,0.000000,0.000455,0.168388,0.974596,0.000000
24008.604240,0.000228,0.000000,0.000454,0.168252,0.974596,0.000000
24049.927139,0.000228,0.000000,0.000454,0.168116,0.974596,0.000000
24091.250038,0.000228,0.000000,0.000454,0.167980,0.974596,0.000000
24132.572937,0.000228,0.000000,0.000454,0.167980,0.974596,0.000000
24173.895836,0.000228,0.000000,0.000454,0.167980,0.974596,0.000000
24215.218735,0.000228,0.000000,0.000454,0.167980,0.974596,0.000000
24256.541634,0.000228,0.000000,0.000454,0.167980,0.974596,0.000000
24297.864532,0.000228,0.000000,0.000453,0.167845,0.974596,0.000000
24339.187431,0.000228,0.000000,0.000453,0.167709,0.974596,0.000000
24380.510330,0.000227,0.000000,0.000452,0.167437,0.973441,0.000000
24421.833229,0.000227,0.000000,0.000452,0.167437,0.973441,0.000000
24463.156128,0.000227,0.000000,0.000451,0.167165,0.973441,0.000000
24504.479027,0.000227,0.000000,0.000451,0.167165,0.973441,0.000000
24545.801926,0.000227,0.000000,0.000451,0.167165,0.973441,0.000000
24587.124825,0.000227,0.000000,0.000451,0.167029,0.973441,0.000000
24628.447723,0.000226,0.000000,0.000451,0.166893,0.973441,0.000000
24669.770622,0.000226,0.000000,0.000450,0.166485,0.973441,0.000000
24711.093521,0.000226,0.000000,0.000450,0.166485,0.973441,0.000000
24752.416420,0.000226,0.000000,0.000450,0.166485,0.973441,0.000000
24793.739319,0.000226,0.000000,0.000450,0.166485,0.973441,0.000000
24835.062218,0.000226,0.000000,0.000450,0.166485,0.973441,0.000000
24876.385117,0.000226,0.000000,0.000449,0.166350,0.973441,0.000000
24917.708015,0.000225,0.000000,0.000449,0.166214,0.973441,0.000000
24959.030914,0.000225,0.000000,0.000449,0.166214,0.973441,0.000000
25000.353813,0.000225,0.000000,0.000449,0.166214,0.973441,0.000000
25041.676712,0.000225,0.000000,0.000448,0.165942,0.972286,0.000000
25082.999611,0.000225,0.000000,0.000448,0.165806,0.972286,0.000000
25124.322510,0.000225,0.000000,0.000447,0.165670,0.972286,0.000000
25165.645409,0.000225,0.000000,0.000447,0.165534,0.972286,0.000000
25206.968307,0.000225,0.000000,0.000447,0.165534,0.972286,0.000000
25248.291206,0.000224,0.000000,0.000447,0.165398,0.972286,0.000000
25289.614105,0.000224,0.000000,0.000446,0.165262,0.972286,0.000000
25330.937004,0.000224,0.000000,0.000446,0.165262,0.972286,0.000000
25372.259903,0.000224,0.000000,0.000446,0.165262,0.972286,0.000000
25413.582802,0.000224,0.000000,0.000446,0.165126,0.971132,0.000000
25454.905701,0.000224,0.000000,0.000445,0.164855,0.971132,0.000000
25496.228600,0.000223,0.000000,0.000445,0.164719,0.971132,0.000000
25537.551498,0.000223,0.000000,0.000445,0.164719,0.971132,0.000000
25578.874397,0.000223,0.000000,0.000445,0.164719,0.971132,0.000000
25620.197296,0.000223,0.000000,0.000444,0.164583,0.971132,0.000000
25661.520195,0.000223,0.000000,0.000443,0.164175,0.969977,0.000000
25702.843094,0.000223,0.000000,0.000443,0.164175,0.969977,0.000000
25744.165993,0.000223,0.000000,0.000443,0.164175,0.969977,0.000000
25785.488892,0.000223,0.000000,0.000443,0.164175,0.969977,0.000000
25826.811790,0.000223,0.000000,0.000443,0.164039,0.968822,0.000000
25868.134689,0.000222,0.000000,0.000443,0.163903,0.968822,0.000000
25909.457588,0.000222,0.000000,0.000442,0.163767,0.967667,0.000000
25950.780487,0.000222,0.000000,0.000441,0.163360,0.967667,0.000000
25992.103386,0.000221,0.000000,0.000440,0.162952,0.967667,0.000000
26033.426285,0.000221,0.000000,0.000440,0.162816,0.967667,0.000000
26074.749184,0.000221,0.000000,0.000439,0.162680,0.967667,0.000000
26116.072083,0.000220,0.000000,0.000439,0.162408,0.966513,0.000000
26157.394981,0.000220,0.000000,0.000439,0.162408,0.966513,0.000000
26198.717880,0.000220,0.000000,0.000439,0.162408,0.966513,0.000000
26240.040779,0.000220,0.000000,0.000439,0.162408,0.966513,0.000000
26281.363678,0.000220,0.000000,0.000438,0.162272,0.966513,0.000000
26322.686577,0.000220,0.000000,0.000438,0.162272,0.966513,0.000000
26364.009476,0.000220,0.000000,0.000437,0.162001,0.966513,0.000000
26405.332375,0.000220,0.000000,0.000437,0.161865,0.966513,0.000000
26446.655273,0.000220,0.000000,0.000437,0.161865,0.966513,0.000000
26487.978172,0.000220,0.000000,0.000437,0.161865,0.966513,0.000000
26529.301071,0.000220,0.000000,0.000437,0.161865,0.966513,0.000000
26570.623970,0.000220,0.000000,0.000437,0.161865,0.966513,0.000000
26611.946869,0.000220,0.000000,0.000437,0.161865,0.966513,0.000000
26653.269768,0.000219,0.000000,0.000436,0.161593,0.965358,0.000000
26694.592667,0.000219,0.000000,0.000436,0.161457,0.965358,0.000000
26735.915565,0.000219,0.000000,0.000436,0.161457,0.965358,0.000000
26777.238464,0.000219,0.000000,0.000436,0.161321,0.965358,0.000000
26818.561363,0.000219,0.000000,0.000436,0.161321,0.965358,0.000000
26859.884262,0.000218,0.000000,0.000435,0.161049,0.964203,0.000000
26901.207161,0.000218,0.000000,0.000434,0.160913,0.964203,0.000000
26942.530060,0.000218,0.000000,0.000434,0.160913,0.964203,0.000000
26983.852959,0.000218,0.000000,0.000434,0.160913,0.964203,0.000000
27025.175858,0.000218,0.000000,0.000434,0.160913,0.964203,0.000000
27066.498756,0.000218,0.000000,0.000434,0.160777,0.963048,0.000000
27107.821655,0.000218,0.000000,0.000434,0.160777,0.963048,0.000000
27149.144554,0.000218,0.000000,0.000433,0.160506,0.961894,0.000000
27190.467453,0.000218,0.000000,0.000433,0.160370,0.961894,0.000000
27231.790352,0.000218,0.000000,0.000433,0.160370,0.961894,0.000000
27273.113251,0.000217,0.000000,0.000432,0.160098,0.961894,0.000000
27314.436150,0.000217,0.000000,0.000432,0.160098,0.961894,0.000000
27355.759048,0.000217,0.000000,0.000432,0.159962,0.961894,0.000000
